href,language_num,sex,birth_place,native_language,other_languages,age_sex,age_of_english_onset,english_learning_method,english_residence,length_of_english_residence,age
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1674,english485,male,"[u'connecticut,', u'usa']","english
(eng)","[u'french', u'']","[u'20,', u'male', u'']",0.0,naturalistic,[u'usa'],20.0,  20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1683,english486,female,"[u'corentyne,', u'guyana']","english
(eng)",[u'none'],"[u'53,', u'female', u'']",0.0,naturalistic,"[u'guyana,', u'usa']",53.0,  53
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1688,english487,female,"[u'london,', u'uk']","english
(eng)","[u'french', u'']","[u'22,', u'female', u'']",0.0,naturalistic,[u'uk'],22.0,  22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1692,english488,female,"[u'scotland,', u'uk']","english
(eng)",[u'none'],"[u'35,', u'female', u'']",0.0,naturalistic,"[u'uk,', u'usa']",35.0,  35
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1694,english489,female,"[u'kingston,', u'jamaica']","english
(eng)",[u'none'],"[u'46,', u'female', u'']",0.0,naturalistic,"[u'jamaica,', u'usa']",46.0,  46
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1709,english490,male,"[u'new', u'zealand']","english
(eng)",[u'none'],"[u'18,', u'male', u'']",0.0,naturalistic,"[u'new', u'zealand']",18.5,  18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1713,english491,female,"[u'westmoreland,', u'jamaica']","english
(eng)",[u'none'],"[u'79,', u'female', u'']",0.0,naturalistic,"[u'jamaica,', u'usa']",79.0,  79
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1716,english492,female,"[u'nebraska,', u'usa']","english
(eng)","[u'spanish', u'german', u'']","[u'22,', u'female', u'']",0.0,naturalistic,[u'usa'],22.0,  22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1718,english493,male,"[u'florida,', u'usa']","english
(eng)","[u'spanish', u'japanese', u'']","[u'20,', u'male', u'']",0.0,naturalistic,[u'usa'],13.5,  20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1719,english494,male,"[u'ohio,', u'usa']","english
(eng)","[u'korean', u'japanese', u'']","[u'27.5,', u'male', u'']",0.0,naturalistic,[u'usa'],27.5,  27.5
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1720,english495,male,"[u'washington,', u'usa']","english
(eng)",[u'none'],"[u'21,', u'male', u'']",0.0,naturalistic,[u'usa'],21.0,  21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1724,english496,male,"[u'england,', u'uk']","english
(eng)","[u'japanese', u'']","[u'20,', u'male', u'']",0.0,naturalistic,[u'uk'],20.0,  20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1726,english497,male,"[u'ohio,', u'usa']","english
(eng)",[u'none'],"[u'22,', u'male', u'']",0.0,naturalistic,[u'usa'],22.0,  22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1727,english498,male,"[u'columbia,', u'canada']","english
(eng)","[u'french', u'german', u'']","[u'27,', u'male', u'']",0.0,naturalistic,[u'canada'],27.0,  27
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1728,english499,female,"[u'minnesota,', u'usa']","english
(eng)","[u'french', u'']","[u'21,', u'female', u'']",0.0,naturalistic,[u'usa'],21.0,  21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1733,english500,male,"[u'wales,', u'australia']","english
(eng)","[u'indonesian', u'tongan', u'']","[u'38,', u'male', u'']",0.0,naturalistic,[u'australia'],38.0,  38
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1734,english501,female,"[u'pennsylvania,', u'usa']","english
(eng)",[u'none'],"[u'64,', u'female', u'']",0.0,naturalistic,[u'usa'],64.0,  64
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1735,english502,female,"[u'michigan,', u'usa']","english
(eng)",[u'none'],"[u'30,', u'female', u'']",0.0,naturalistic,[u'usa'],30.0,  30
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1739,english503,female,"[u'city,', u'nigeria']","english
(eng)","[u'spanish', u'german', u'']","[u'29,', u'female', u'']",0.0,naturalistic,"[u'nigeria,', u'usa']",25.0,  29
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1786,english504,male,"[u'florida,', u'usa']","english
(eng)","[u'japanese', u'']","[u'25,', u'male', u'']",0.0,naturalistic,[u'usa'],25.0,  25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1798,english505,female,"[u'beirut,', u'lebanon']","english
(eng)","[u'french', u'italian', u'arabic', u'spanish', u'mandarin', u'']","[u'50,', u'female', u'']",0.0,naturalistic,[u'usa'],9.0,  50
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1799,english506,female,"[u'louisiana,', u'usa']","english
(eng)","[u'french', u'mandarin', u'']","[u'30,', u'female', u'']",0.0,naturalistic,[u'usa'],30.0,  30
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1800,english507,male,"[u'accra,', u'ghana']","english
(eng)","[u'twi', u'ga', u'spanish', u'']","[u'21,', u'male', u'']",0.0,naturalistic,"[u'ghana,', u'usa']",21.0,  21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1801,english508,female,"[u'illinois,', u'usa']","english
(eng)","[u'spanish', u'']","[u'20,', u'female', u'']",0.0,naturalistic,[u'usa'],20.0,  20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1802,english509,female,"[u'pennsylvania,', u'usa']","english
(eng)","[u'spanish', u'']","[u'44,', u'female', u'']",0.0,naturalistic,[u'usa'],35.0,  44
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1803,english510,female,"[u'pennsylvania,', u'usa']","english
(eng)","[u'french', u'']","[u'66,', u'female', u'']",0.0,naturalistic,[u'usa'],66.0,  66
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1818,english511,female,"[u'alabama,', u'usa']","english
(eng)","[u'german', u'']","[u'31,', u'female', u'']",0.0,naturalistic,[u'usa'],31.0,  31
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1819,english512,female,"[u'kansas,', u'usa']","english
(eng)",[u'none'],"[u'54,', u'female', u'']",0.0,naturalistic,[u'usa'],54.0,  54
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1856,english513,female,"[u'toro,', u'panama']","english
(eng)","[u'spanish', u'']","[u'52,', u'female', u'']",0.0,naturalistic,"[u'panama,', u'usa']",52.0,  52
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1872,english514,male,"[u'ohio,', u'usa']","english
(eng)",[u'none'],"[u'57,', u'male', u'']",0.0,naturalistic,[u'usa'],57.0,  57
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1873,english515,female,"[u'ohio,', u'usa']","english
(eng)",[u'none'],"[u'55,', u'female', u'']",0.0,naturalistic,[u'usa'],55.0,  55
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1875,english516,female,"[u'texas,', u'usa']","english
(eng)","[u'french', u'japanese', u'mandarin', u'german', u'']","[u'32,', u'female', u'']",0.0,naturalistic,[u'usa'],32.0,  32
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1876,english517,male,"[u'colorado,', u'usa']","english
(eng)","[u'spanish', u'']","[u'33,', u'male', u'']",0.0,naturalistic,[u'usa'],33.0,  33
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1878,english518,male,"[u'meath,', u'ireland']","english
(eng)","[u'irish', u'']","[u'24,', u'male', u'']",0.0,naturalistic,[u'ireland'],24.0,  24
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1882,english519,female,"[u'karachi,', u'pakistan']","english
(eng)","[u'urdu', u'german', u'']","[u'18,', u'female', u'']",1.0,naturalistic,"[u'canada,', u'usa']",16.0,  18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1884,english520,female,"[u'minnesota,', u'usa']","english
(eng)","[u'mandarin', u'spanish', u'']","[u'47,', u'female', u'']",0.0,naturalistic,[u'usa'],47.0,  47
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1886,english521,female,"[u'maryland,', u'usa']","english
(eng)","[u'spanish', u'']","[u'25,', u'female', u'']",0.0,naturalistic,[u'usa'],25.0,  25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1887,english522,female,"[u'york,', u'usa']","english
(eng)",[u'none'],"[u'22,', u'female', u'']",0.0,naturalistic,[u'usa'],22.0,  22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1888,english523,female,"[u'wisconsin,', u'usa']","english
(eng)","[u'arabic', u'french', u'']","[u'18,', u'female', u'']",0.0,naturalistic,[u'usa'],18.0,  18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1890,english524,male,"[u'illinois,', u'usa']","english
(eng)",[u'none'],"[u'19,', u'male', u'']",0.0,naturalistic,[u'usa'],19.0,  19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1893,english525,female,"[u'york,', u'usa']","english
(eng)",[u'none'],"[u'18,', u'female', u'']",0.0,naturalistic,[u'usa'],18.0,  18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1895,english526,male,"[u'virginia,', u'usa']","english
(eng)",[u'none'],"[u'20,', u'male', u'']",0.0,naturalistic,[u'usa'],20.0,  20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1907,english527,female,"[u'pennsylvania,', u'usa']","english
(eng)","[u'italian', u'']","[u'25,', u'female', u'']",0.0,naturalistic,[u'usa'],25.0,  25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1908,english528,female,"[u'wisconsin,', u'usa']","english
(eng)","[u'arabic', u'farsi', u'swahili', u'spanish', u'']","[u'52,', u'female', u'']",0.0,naturalistic,[u'usa'],52.0,  52
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1925,english529,female,"[u'vermont,', u'usa']","english
(eng)","[u'french', u'spanish', u'']","[u'29,', u'female', u'']",0.0,naturalistic,[u'usa'],29.0,  29
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1926,english530,female,"[u'michigan,', u'usa']","english
(eng)","[u'german', u'']","[u'50,', u'female', u'']",0.0,naturalistic,[u'usa'],35.0,  50
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1928,english531,female,"[u'virginia,', u'usa']","english
(eng)","[u'japanese', u'french', u'german', u'']","[u'29,', u'female', u'']",0.0,naturalistic,[u'usa'],26.0,  29
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1933,english532,female,"[u'connecticut,', u'usa']","english
(eng)",[u'none'],"[u'23,', u'female', u'']",0.0,naturalistic,[u'usa'],23.0,  23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1934,english533,female,"[u'virginia,', u'usa']","english
(eng)","[u'spanish', u'']","[u'38,', u'female', u'']",0.0,naturalistic,[u'usa'],38.0,  38
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1951,english534,female,"[u'york,', u'usa']","english
(eng)",[u'none'],"[u'29,', u'female', u'']",0.0,naturalistic,[u'usa'],29.0,  29
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1955,english535,female,"[u'massachusetts,', u'usa']","english
(eng)",[u'none'],"[u'22,', u'female', u'']",0.0,naturalistic,[u'usa'],22.0,  22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1956,english536,female,"[u'virginia,', u'usa']","english
(eng)","[u'hebrew', u'spanish', u'']","[u'21,', u'female', u'']",0.0,naturalistic,[u'usa'],21.0,  21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1957,english537,female,"[u'virginia,', u'usa']","english
(eng)","[u'spanish', u'']","[u'21,', u'female', u'']",0.0,naturalistic,[u'usa'],21.0,  21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1958,english538,female,"[u'virginia,', u'usa']","english
(eng)","[u'french', u'american', u'sign', u'language', u'']","[u'20,', u'female', u'']",0.0,naturalistic,[u'usa'],20.0,  20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1959,english539,female,"[u'california,', u'usa']","english
(eng)",[u'none'],"[u'19,', u'female', u'']",0.0,naturalistic,[u'usa'],19.0,  19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1960,english540,female,"[u'virginia,', u'usa']","english
(eng)","[u'japanese', u'']","[u'18,', u'female', u'']",0.0,naturalistic,[u'usa'],18.0,  18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1961,english541,female,"[u'florida,', u'usa']","english
(eng)",[u'none'],"[u'27,', u'female', u'']",0.0,naturalistic,[u'usa'],27.0,  27
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1962,english542,male,"[u'ontario,', u'canada']","english
(eng)","[u'french', u'']","[u'60,', u'male', u'']",0.0,naturalistic,"[u'canada,', u'usa']",55.0,  60
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1969,english543,female,"[u'columbia,', u'canada']","english
(eng)","[u'french', u'japanese', u'']","[u'39,', u'female', u'']",0.0,naturalistic,"[u'canada,', u'usa,', u'uk,', u'cayman', u'islands']",36.0,  39
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1970,english544,male,"[u'hampshire,', u'usa']","english
(eng)","[u'spanish', u'']","[u'31,', u'male', u'']",0.0,naturalistic,[u'usa'],31.0,  31
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1995,english545,male,"[u'virginia,', u'usa']","english
(eng)",[u'none'],"[u'56,', u'male', u'']",0.0,naturalistic,[u'usa'],56.0,  56
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1996,english546,female,"[u'virginia,', u'usa']","english
(eng)",[u'none'],"[u'43,', u'female', u'']",0.0,naturalistic,[u'usa'],43.0,  43
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1997,english547,male,"[u'virginia,', u'usa']","english
(eng)",[u'none'],"[u'63,', u'male', u'']",0.0,naturalistic,[u'usa'],63.0,  63
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2003,english548,male,"[u'dublin,', u'ireland']","english
(eng)","[u'irish', u'']","[u'61,', u'male', u'']",0.0,naturalistic,[u'ireland'],61.0,  61
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2012,english549,female,"[u'exminister,', u'uk']","english
(eng)","[u'french', u'arabic', u'']","[u'19,', u'female', u'']",0.0,naturalistic,"[u'uk,', u'usa']",17.0,  19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2028,english550,male,"[u'virginia,', u'usa']","english
(eng)",[u'none'],"[u'82,', u'male', u'']",0.0,naturalistic,[u'usa'],82.0,  82
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2029,english551,female,"[u'virginia,', u'usa']","english
(eng)",[u'none'],"[u'81,', u'female', u'']",0.0,naturalistic,[u'usa'],81.0,  81
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2043,english552,female,"[u'maryland,', u'usa']","english
(eng)","[u'french', u'italian', u'']","[u'23,', u'female', u'']",0.0,naturalistic,[u'USA'],20.0,  23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2046,english553,male,"[u'tennessee,', u'usa']","english
(eng)","[u'spanish', u'']","[u'21,', u'male', u'']",0.0,naturalistic,[u'usa'],21.0,  21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2047,english554,female,"[u'illinois,', u'usa']","english
(eng)","[u'spanish', u'']","[u'22,', u'female', u'']",0.0,naturalistic,[u'usa'],22.0,  22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2049,english555,male,"[u'york,', u'usa']","english
(eng)","[u'yiddish', u'spanish', u'']","[u'90,', u'male', u'']",0.0,naturalistic,[u'usa'],90.0,  90
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2050,english556,female,"[u'york,', u'usa']","english
(eng)","[u'yiddish', u'']","[u'84,', u'female', u'']",0.0,naturalistic,[u'usa'],84.0,  84
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2053,english557,female,"[u'arab', u'emirates']","english
(eng)","[u'tamil', u'hindi', u'arabic', u'']","[u'25,', u'female', u'']",2.0,naturalistic,[u'usa'],6.0,  25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2055,english558,male,"[u'york,', u'usa']","english
(eng)",[u'none'],"[u'23,', u'male', u'']",0.0,naturalistic,[u'usa'],23.0,  23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2056,english559,female,"[u'virginia,', u'usa']","english
(eng)","[u'spanish', u'']","[u'19,', u'female', u'']",0.0,naturalistic,[u'usa'],19.0,  19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2059,english560,female,"[u'connecticut,', u'usa']","english
(eng)","[u'spanish', u'']","[u'22,', u'female', u'']",0.0,naturalistic,[u'usa'],22.0,  22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2060,english561,female,"[u'virginia,', u'usa']","english
(eng)","[u'spanish', u'']","[u'20,', u'female', u'']",0.0,naturalistic,[u'usa'],20.0,  20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2061,english562,female,"[u'carolina,', u'usa']","english
(eng)","[u'german', u'french', u'']","[u'30,', u'female', u'']",0.0,naturalistic,[u'usa'],30.0,  30
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2074,english563,male,"[u'virginia,', u'usa']","english
(eng)",[u'none'],"[u'32,', u'male', u'']",0.0,naturalistic,[u'usa'],32.0,  32
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2077,english564,male,"[u'wyoming,', u'usa']","english
(eng)",[u'none'],"[u'52,', u'male', u'']",0.0,naturalistic,[u'usa'],52.0,  52
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2080,english565,female,"[u'oregon,', u'usa']","english
(eng)","[u'german', u'']","[u'27,', u'female', u'']",0.0,naturalistic,[u'usa'],27.0,  27
